Sample ID,Class,405,435,450,470,505,525,570,590,630,645,660,700,850,870,890,910,940,970,StdDev 01,StdDev 02,StdDev 03,StdDev 04,StdDev 05,StdDev 06,StdDev 07,StdDev 08,StdDev 09,StdDev 10,StdDev 11,StdDev 12,StdDev 13,StdDev 14,StdDev 15,StdDev 16,StdDev 17,StdDev 18
M3_13330_coloured,0,6.657041,9.267558,11.87957,15.79717,19.70112,18.60931,14.4395,30.05373,54.40608,59.58055,62.64268,72.64787,63.22252,61.36756,58.86797,53.2365,52.25082,47.02118,1.092769,1.5903,2.070794,2.730378,3.280582,3.149689,2.598963,3.970804,4.897054,4.926281,5.013336,5.222626,5.030825,4.999078,5.024688,4.652321,4.698903,4.507608
M4_13330,0,6.604844,9.173445,11.73631,15.58045,19.43662,18.36663,14.28304,29.69263,54.08553,59.19466,62.21863,72.33154,62.87659,61.02656,58.49485,52.82596,51.83945,46.68549,1.151929,1.703719,2.221831,2.936444,3.558371,3.421373,2.830805,4.351798,5.302873,5.288119,5.345371,5.469817,5.337281,5.315349,5.352931,4.967679,5.031774,4.860916
M5_13330,0,6.429003,8.796477,11.2179,14.89455,18.59096,17.54733,13.63883,28.48629,52.70766,57.97968,61.09304,71.68652,62.3133,60.45549,57.90685,52.22697,51.20168,45.90382,1.249482,1.796445,2.342491,3.110442,3.785057,3.629978,2.968724,4.67964,5.842896,5.788898,5.828688,5.794258,5.652719,5.630215,5.690439,5.303093,5.363592,5.199002
M5_13330_coloured,0,6.429003,8.796477,11.2179,14.89455,18.59096,17.54733,13.63883,28.48629,52.70766,57.97968,61.09304,71.68652,62.3133,60.45549,57.90685,52.22697,51.20168,45.90382,1.249482,1.796445,2.342491,3.110442,3.785057,3.629978,2.968724,4.67964,5.842896,5.788898,5.828688,5.794258,5.652719,5.630215,5.690439,5.303093,5.363592,5.199002
A1_138,1,5.908187,7.997954,10.37804,14.01816,17.3902,16.40122,13.91489,26.97492,48.43882,53.30767,56.93332,69.00696,58.59672,56.47239,54.19277,48.97019,47.54045,42.23596,1.371749,2.110929,2.804721,3.74334,4.498445,4.296477,3.638501,5.582746,6.838786,6.701436,6.72079,6.213719,6.099178,6.121525,6.121584,5.785275,5.797841,5.741176
A2_138,1,5.814547,7.99587,10.35245,13.94214,17.21962,16.26907,13.96462,26.82891,46.95272,51.68335,55.43811,68.69422,58.78911,56.65799,54.35304,49.13835,47.77036,42.6448,1.243554,2.015537,2.722477,3.689345,4.500918,4.290694,3.586608,5.81776,7.640769,7.588268,7.675122,6.869584,6.616187,6.634045,6.641112,6.286835,6.294641,6.206183
A3_138,1,6.19616,8.586944,11.13389,14.86668,17.91292,16.99138,14.94639,27.6081,45.16,49.86419,53.99911,70.35659,59.32885,57.1171,54.69064,49.38514,48.05038,42.96426,1.246208,1.877286,2.4809,3.284218,3.880513,3.71615,3.234003,4.829776,5.829175,5.739082,5.774495,5.099765,5.202582,5.231103,5.25573,5.002026,5.019989,4.997333
A4_138,1,6.073522,8.414145,10.89061,14.61159,17.73657,16.79994,14.59393,27.2197,45.5246,50.23521,54.13966,69.26693,58.62549,56.42078,54.01281,48.70844,47.32562,42.05082,1.302867,1.980353,2.624484,3.481018,4.13979,3.963024,3.419689,5.138813,6.232499,6.120481,6.099412,5.458897,5.44016,5.46492,5.480295,5.223287,5.248029,5.243941
A5_138,1,6.191622,8.470349,10.97661,14.79897,18.29381,17.2888,14.75963,27.86067,48.65093,53.38482,56.95267,69.57944,60.32843,58.24822,55.92197,50.42318,49.0244,43.5881,1.332341,2.034837,2.713319,3.631457,4.367448,4.176663,3.544386,5.426529,6.516508,6.379962,6.362695,5.651744,5.676829,5.721154,5.764768,5.501101,5.535005,5.532095
A1_1325,1,6.559035,9.021435,11.68736,15.6561,19.52676,18.48114,14.40495,29.0449,54.048,59.2952,62.05032,72.22643,63.14901,61.43684,58.39464,53.12189,52.22486,46.5981,1.411828,2.279131,3.04464,3.986862,4.740087,4.537866,3.625876,5.462896,6.636799,6.543069,6.51109,6.326521,6.179561,6.210782,6.074653,5.769243,5.83977,5.762551
A2_1325,1,6.465272,8.464559,10.83904,14.4779,18.12894,17.11455,13.24835,27.49486,53.09582,58.39425,61.1618,71.31046,61.48878,59.72024,56.69197,51.6514,50.80745,45.50436,1.296366,2.131071,2.862367,3.745149,4.416466,4.238897,3.376837,4.917669,5.894888,5.823914,5.774688,5.508633,5.379785,5.419073,5.319187,5.09032,5.163724,5.145637
A3_1325,1,6.315803,8.831396,11.48891,15.42963,19.14251,18.10752,14.27647,28.45282,51.79545,57.09273,60.05659,71.56042,62.70726,60.98515,57.95218,52.68107,51.76003,46.02303,1.455113,2.392458,3.220737,4.269722,5.115477,4.900637,3.904932,6.096018,7.593886,7.481809,7.429065,7.02015,6.915033,6.963954,6.827358,6.487348,6.562967,6.452192
A4_1325,1,6.328007,8.519389,10.99309,14.64201,18.08359,17.1172,13.59079,27.32706,49.96735,55.1483,58.25631,71.0768,61.30217,59.5038,56.42754,51.29978,50.40968,44.89489,1.449522,2.324829,3.089401,4.042684,4.773329,4.568979,3.655994,5.551131,6.748079,6.623093,6.522583,5.919004,6.019009,6.083752,5.991392,5.769811,5.852829,5.818044
A5_1325,1,6.527616,8.995852,11.66018,15.56706,19.25129,18.19471,14.33504,28.65761,52.17287,57.37756,60.35989,71.81716,62.58562,60.8288,57.80994,52.54179,51.59949,45.91415,1.348305,2.236705,3.016918,3.991441,4.751523,4.551032,3.609881,5.485827,6.511549,6.354272,6.260229,5.75096,5.757041,5.810325,5.717817,5.483204,5.558237,5.50951
A1_1329,1,5.922848,7.646983,9.799393,13.07495,16.28205,15.3877,12.36811,25.74144,50.07698,55.26577,58.55391,70.17892,58.91087,56.9394,54.2957,49.5144,48.51389,43.83588,1.636804,2.5427,3.350288,4.388309,5.231829,4.981714,3.974222,6.368295,8.210073,8.084272,8.032142,7.538369,7.271945,7.283703,7.163463,6.753938,6.791685,6.674299
A2_1329,1,6.019353,8.118739,10.54939,14.19361,17.83737,16.85251,13.4148,27.77401,52.99875,58.08694,61.28314,71.61384,61.77479,59.90545,57.21888,52.09748,51.04317,45.8614,1.555427,2.499626,3.314787,4.356838,5.2121,4.97563,3.971658,6.315432,7.905601,7.749731,7.772224,7.322464,7.151201,7.191835,7.095134,6.735707,6.791405,6.707761
A3_1329,1,6.000051,7.706686,9.837952,13.08675,16.32231,15.42334,12.208,25.7058,50.64688,55.79167,58.94719,69.9855,58.68933,56.73195,54.027,49.26475,48.26832,43.4864,1.484164,2.355853,3.134621,4.098826,4.843527,4.617378,3.695136,5.65289,6.90367,6.766721,6.717756,6.324558,6.26781,6.30241,6.214749,5.937866,5.988619,5.956139
A4_1329,1,6.094971,8.241632,10.74706,14.49796,18.26216,17.29222,13.73812,28.32833,53.7466,58.79815,61.98951,72.45364,62.54024,60.69336,58.00356,52.92164,51.92365,46.87625,1.487828,2.388133,3.183411,4.21771,5.113601,4.874121,3.890331,6.260408,7.946069,7.810318,7.839674,7.293074,7.234984,7.274653,7.175613,6.824264,6.878966,6.774824
A5_1329,1,5.789713,7.970531,10.40568,14.03241,17.64737,16.7207,13.28454,27.51673,52.18311,57.2849,60.41507,70.75127,61.69413,59.88477,57.14342,51.82701,50.72984,45.2495,1.61677,2.565495,3.394274,4.485999,5.490408,5.231431,4.156247,6.843319,8.844214,8.701508,8.736117,8.203279,8.029204,8.076556,7.976352,7.584179,7.645403,7.522763
A1_1336,1,7.078826,9.702528,12.49532,16.65722,20.88628,19.69377,15.31412,30.82832,56.80179,62.06432,64.40285,72.01894,63.88713,62.32834,59.38366,54.1526,53.31678,47.67033,1.303795,2.128282,2.834573,3.677585,4.389551,4.218999,3.421728,4.878831,5.513459,5.405342,5.366538,5.285754,5.235933,5.273177,5.1669,4.923528,5.002651,5.013112
A2_1336,1,7.153678,9.673428,12.44863,16.59899,20.8393,19.5857,15.01931,30.78119,58.16273,63.42131,65.88109,73.07975,64.11961,62.4743,59.45166,54.01983,53.14397,47.21467,1.184965,2.057637,2.787982,3.645149,4.333452,4.163064,3.342447,4.735961,5.089213,4.929136,4.918426,4.663712,4.850403,4.925482,4.874744,4.699941,4.789533,4.834777
A3_1336,1,7.348322,10.33235,13.42541,17.91013,22.4877,21.20678,16.38565,32.80294,59.49625,64.58519,66.80703,73.97282,65.98176,64.47645,61.49354,56.15035,55.3409,49.64801,1.244083,2.057241,2.73594,3.570917,4.252707,4.076221,3.290165,4.750604,5.506498,5.465131,5.470486,5.498378,5.435072,5.488201,5.371036,5.090763,5.153544,5.083814
A4_1336,1,6.877741,9.147917,11.7285,15.63035,19.58784,18.41417,14.08072,29.37683,56.20781,61.64629,64.14445,72.53554,62.94243,61.27348,58.1928,52.92384,52.09986,46.47526,1.202042,2.071587,2.813748,3.676363,4.350734,4.163911,3.326267,4.671364,4.994586,4.843886,4.787693,4.652233,4.778696,4.865063,4.793295,4.615226,4.706126,4.764131
A5_1336,1,6.788943,9.006278,11.56444,15.42318,19.36304,18.17466,13.81843,29.17816,55.98658,61.66463,64.18616,72.30502,62.81184,61.11651,58.05114,52.87696,52.07291,46.49351,1.130558,1.950742,2.647156,3.483246,4.127953,3.945044,3.125818,4.468224,4.837024,4.70231,4.65938,4.559941,4.621434,4.709533,4.619208,4.429003,4.509367,4.538934
A1_1343,1,6.764083,9.032745,11.60913,15.46094,19.37802,18.24537,14.22761,28.96898,54.41407,59.56353,62.16189,71.54966,62.17781,60.43494,57.43508,52.04409,51.06561,45.40857,1.23481,1.974956,2.636394,3.474439,4.155394,3.970275,3.18241,4.749349,5.456882,5.345137,5.254264,5.071056,5.053228,5.128426,5.04677,4.836902,4.902449,4.892025
A2_1343,1,6.542153,8.820861,11.28035,14.90581,18.24681,17.23946,13.83113,27.34852,48.40635,53.27271,56.48241,69.6497,60.06897,58.18551,55.21185,49.93909,48.93383,43.30146,1.213609,1.880131,2.480987,3.227157,3.816997,3.653337,2.988776,4.45731,5.300807,5.193871,5.143356,4.837854,4.958661,5.032497,4.980431,4.759501,4.819888,4.788796
A3_1343,1,6.994503,9.24002,11.83516,15.74934,19.60263,18.43737,14.43104,29.25066,54.74466,59.80333,62.55299,72.14399,62.45492,60.6815,57.70335,52.2171,51.26184,45.59894,1.190804,1.915755,2.538851,3.288045,3.8613,3.694807,2.995599,4.185013,4.441914,4.283467,4.222526,4.084111,4.230485,4.317876,4.280044,4.113553,4.188103,4.238376
A4_1343,1,6.896383,9.312674,12.03824,16.02799,19.99971,18.83077,14.65924,29.63582,54.88089,59.8675,62.55315,71.80801,62.59171,60.84569,57.84937,52.35285,51.36045,45.62034,1.202376,1.911391,2.545702,3.332546,3.956816,3.787583,3.053925,4.356013,5.078321,5.000118,4.946897,4.715773,4.613023,4.6828,4.604416,4.373636,4.434066,4.423721
A5_1343,1,7.167948,9.568607,12.37348,16.51178,20.70762,19.50706,15.28413,30.54798,57.0718,62.1198,64.6804,72.96151,63.90287,62.18333,59.22633,53.54436,52.54777,46.72908,1.184596,1.904022,2.515528,3.261417,3.842369,3.689125,3.027963,4.142965,4.268303,4.087019,4.030584,3.879313,4.116459,4.209485,4.184391,4.057767,4.140984,4.209894
A1_1350,1,6.58813,8.507387,10.80551,14.30416,17.52755,16.50929,13.02442,26.46643,49.03254,54.11537,57.25935,69.534,59.33235,57.42472,54.52018,49.41027,48.49601,43.1087,1.136328,1.791634,2.374695,3.106431,3.64318,3.485066,2.817822,4.13231,4.775791,4.66122,4.625275,4.453989,4.524668,4.579438,4.543198,4.351036,4.420515,4.437139
A2_1350,1,6.719478,8.769629,11.23139,15.05023,18.85916,17.68327,13.68267,28.60887,55.39613,61.02165,63.78058,72.53561,62.66919,60.9036,58.02191,52.69802,51.8548,46.59797,1.12401,1.788276,2.409457,3.211029,3.853202,3.686466,2.929226,4.41978,5.152874,5.063889,5.065799,5.039651,5.000309,5.049957,4.994797,4.746937,4.825832,4.835082
A3_1350,1,6.902887,9.013824,11.58067,15.50874,19.30285,18.16008,14.23286,28.85017,53.83926,59.16523,62.07024,71.44946,62.32394,60.60159,57.74844,52.46714,51.57274,46.1305,1.131657,1.77278,2.345103,3.06855,3.62216,3.463861,2.806093,4.047168,4.705804,4.663052,4.708887,4.703274,4.618156,4.665785,4.595433,4.329829,4.387975,4.37408
A4_1350,1,6.844325,8.859148,11.33899,15.149,18.89094,17.75278,13.8345,28.55559,54.06651,59.4905,62.32465,71.971,62.44674,60.70152,57.80553,52.52904,51.68086,46.31153,1.08566,1.727429,2.319938,3.060173,3.61606,3.450696,2.764202,4.009805,4.453111,4.335647,4.307614,4.287375,4.360859,4.424608,4.379992,4.179663,4.249918,4.274776
A5_1350,1,6.86885,8.982265,11.51815,15.40322,19.17225,18.02283,14.00371,28.78122,53.81452,59.29189,62.23087,72.47588,62.99714,61.2307,58.30013,52.99648,52.1881,46.95634,1.023337,1.67495,2.247815,2.955291,3.484664,3.342628,2.68908,3.85196,4.231753,4.052998,3.978187,3.793411,4.024908,4.085311,4.06294,3.944907,4.020228,4.111008
A1_1357,1,6.687943,8.598553,10.9311,14.53305,18.13806,17.0222,13.28703,27.66417,51.95754,56.72214,59.36397,68.50526,60.75924,58.92931,56.04297,50.89305,49.95113,44.63581,1.052571,1.670506,2.241043,2.954503,3.543084,3.381273,2.705024,4.121504,5.083746,5.026831,4.967266,4.344017,4.168037,4.242255,4.21546,4.091367,4.155409,4.213609
A2_1357,1,6.807961,8.849242,11.26564,14.96654,18.75585,17.64118,13.7389,28.69786,53.9164,58.87537,61.49461,70.22043,61.47146,59.70729,56.82528,51.69788,50.76252,45.24011,1.108137,1.711704,2.266874,2.955414,3.512178,3.354945,2.694596,3.944901,4.502065,4.373098,4.322361,4.04911,4.047671,4.116244,4.066643,3.936239,3.997259,4.053043
A3_1357,1,6.861495,8.982094,11.51269,15.40402,19.24045,18.06031,14.07017,28.49217,51.7619,56.31226,58.80917,68.0421,61.98236,60.2984,57.47201,52.29729,51.37569,45.7585,1.025792,1.570091,2.079631,2.725502,3.285165,3.145238,2.514055,3.934459,5.05123,4.936751,4.826244,4.061689,3.925728,4.000854,3.979406,3.873404,3.93935,3.972771
A4_1357,1,6.761541,8.747523,11.18687,14.93747,18.67148,17.51832,13.66429,28.21513,52.09037,56.7659,59.3508,68.79839,61.64803,59.90918,57.02457,51.85345,50.92123,45.3465,1.040356,1.642113,2.178184,2.849277,3.421819,3.279943,2.623253,3.996499,4.777324,4.629766,4.523138,3.971348,3.935149,3.996901,3.962398,3.871452,3.935293,4.005148
A5_1357,1,6.791707,8.803845,11.17635,14.81831,18.34373,17.27527,13.61264,27.02442,48.07652,52.43367,55.07967,66.11655,60.80947,59.05928,56.14211,51.00904,50.1085,44.69235,1.116062,1.689066,2.224518,2.905138,3.510087,3.352397,2.660561,4.304073,5.818014,5.734445,5.632167,4.791677,4.494161,4.56205,4.510907,4.351741,4.412691,4.39712
A1_1364,1,6.681388,8.590011,10.95333,14.55305,18.20781,17.15599,13.38926,27.79185,53.49444,58.87788,61.55833,70.06179,60.64286,58.84808,55.98916,50.81277,49.81313,44.27554,1.216156,1.91928,2.522303,3.291125,3.935664,3.777276,3.054791,4.411519,4.849691,4.671666,4.620203,4.376903,4.466459,4.531523,4.487577,4.318474,4.381956,4.446097
A2_1364,1,6.906857,8.939153,11.30952,14.93771,18.60939,17.51977,13.81148,28.04829,52.88958,58.02489,60.67353,69.30739,60.34683,58.59554,55.76274,50.58429,49.53497,43.88338,1.143321,1.803658,2.371691,3.076287,3.640409,3.506063,2.849782,4.06411,4.529752,4.435091,4.409688,4.254158,4.264969,4.317151,4.267275,4.087979,4.136827,4.152135
A3_1364,1,6.820406,8.71751,10.99173,14.52574,18.2093,17.17421,13.37295,27.66887,53.75657,59.30254,61.96355,69.80916,60.50304,58.75903,55.98186,50.93232,49.99614,44.73781,1.069104,1.72696,2.299883,2.997886,3.583734,3.447818,2.797561,4.039021,4.474692,4.345054,4.319318,4.201391,4.281269,4.343253,4.302074,4.115085,4.174073,4.207935
A4_1364,1,6.82391,8.920415,11.32828,15.00326,18.70271,17.68457,13.98728,28.02442,51.67254,56.84196,59.56006,68.68341,60.77267,59.02107,56.25091,51.03777,50.01588,44.48369,1.080353,1.745352,2.315108,3.004094,3.611228,3.49155,2.92003,4.126493,5.246662,5.183916,5.040476,4.092167,3.926197,3.992335,3.984916,3.8884,3.956203,4.070638
A5_1364,1,6.832178,8.717085,10.98263,14.49124,18.09519,17.07123,13.47724,27.42977,53.26118,58.66754,61.47992,69.53855,60.19355,58.39291,55.67137,50.54837,49.55643,44.29722,1.151836,1.819618,2.425553,3.197925,3.855492,3.702477,3.004379,4.434371,5.069353,4.889384,4.862377,4.473958,4.67363,4.739743,4.732963,4.564058,4.634296,4.697217
A1_1378,1,7.173619,9.493476,12.22145,16.37169,20.40168,19.13738,14.79802,29.88542,57.44198,62.92479,65.48407,72.5755,62.57064,60.76365,57.87396,52.48715,51.47832,45.79231,1.282367,2.155113,2.898131,3.756116,4.336338,4.157626,3.388702,4.546778,4.562892,4.373916,4.344715,4.208285,4.163887,4.232266,4.231546,4.076943,4.152361,4.247069
A2_1378,1,7.187892,9.494831,12.15997,16.18588,20.12955,18.92595,14.74029,29.53856,56.30001,61.53086,64.06411,71.76791,62.19191,60.42492,57.54717,52.24325,51.27958,45.71941,1.42273,2.352452,3.116304,4.012454,4.640013,4.444076,3.611864,4.967447,5.506536,5.401047,5.387326,5.284184,5.019736,5.065723,5.005877,4.766578,4.827298,4.829556
A3_1378,1,7.107369,9.497607,12.17845,16.23457,20.19383,19.01217,14.97615,29.42618,55.36194,60.54718,63.0408,71.10856,62.48072,60.795,57.97334,52.64298,51.67365,45.98563,1.418847,2.383599,3.165867,4.063098,4.703536,4.526073,3.752905,5.033092,5.489903,5.375057,5.328934,5.050038,4.892288,4.971419,4.933663,4.715373,4.805402,4.864409
A4_1378,1,6.863134,9.233475,11.93185,16.00901,20.08229,18.84819,14.53631,29.57177,57.24545,62.59375,65.16113,72.27724,62.8627,61.13799,58.25535,52.89139,51.91614,46.2399,1.537909,2.445731,3.24888,4.250634,5.033271,4.818654,3.838189,5.688562,6.792097,6.672674,6.709145,6.394073,6.084501,6.144664,6.059444,5.733882,5.80759,5.729325
A5_1378,1,7.14962,9.520304,12.21593,16.32432,20.32474,19.10449,14.76291,29.55648,56.53719,61.91789,64.49923,71.65659,62.44091,60.739,57.83382,52.46357,51.49799,45.76567,1.434713,2.259037,2.976497,3.808401,4.419718,4.234634,3.435588,4.763582,5.549346,5.531579,5.599607,5.486482,5.050837,5.094634,5.00143,4.710067,4.77225,4.728366
A1_1385,1,8.014964,11.355,14.64336,19.26635,23.64964,22.32657,17.49273,33.30434,57.24307,62.11484,64.43864,72.55719,65.51382,63.96202,60.87772,55.18059,54.15915,47.73792,1.598134,2.749028,3.550532,4.365894,4.869231,4.684991,3.893392,4.870251,5.03724,4.883986,4.820622,4.538918,4.381615,4.46587,4.407744,4.259051,4.35755,4.502309
A2_1385,1,7.751606,11.03502,14.3283,18.97649,23.33968,22.00972,17.2614,32.78432,57.30137,62.3826,64.77066,73.05606,65.41535,63.82789,60.77737,55.03193,54.03646,47.67089,1.566292,2.767654,3.615357,4.537466,5.157835,4.97892,4.150829,5.341483,5.380941,5.157659,5.048001,4.625542,4.768004,4.890482,4.876415,4.782452,4.911984,5.121093
A3_1385,1,7.635872,10.71936,13.81604,18.20167,22.3398,21.06883,16.39514,31.99371,56.3317,61.60551,64.20609,73.37623,65.26235,63.66461,60.54163,55.06763,54.24471,48.51352,1.5188,2.723326,3.575798,4.470231,5.011971,4.83665,3.969396,5.080784,5.166268,4.909933,4.807669,4.488416,4.514539,4.621804,4.600708,4.481965,4.598992,4.755411
A4_1385,1,7.273292,10.08892,13.01527,17.32874,21.57319,20.29692,15.58562,31.26475,57.35281,62.63435,64.91653,72.48333,64.21815,62.58815,59.55061,54.24401,53.39618,47.67262,1.508349,2.616495,3.465568,4.384537,4.982658,4.785505,3.839307,5.193316,5.685893,5.597441,5.579904,5.556023,5.221616,5.258546,5.150758,4.887209,4.965423,4.94974
A5_1385,1,7.624625,10.64247,13.71337,18.11068,22.26083,20.97486,16.28569,31.79186,56.25327,61.42244,63.83974,72.36465,64.4981,62.90657,59.81166,54.38233,53.52644,47.68237,1.456507,2.634051,3.483296,4.347667,4.872998,4.675373,3.811756,4.883479,4.914168,4.70358,4.601021,4.298774,4.275763,4.370884,4.32381,4.216093,4.332132,4.517067
A1_1392,1,7.037602,9.817696,12.60297,16.64628,20.28234,19.17566,15.55448,30.24101,51.58294,56.27837,59.39632,70.99889,61.72733,59.8612,57.0265,51.258,50.10879,44.02932,1.393769,2.420013,3.204101,4.096201,4.696027,4.521179,3.780266,5.112858,5.529184,5.353409,5.271399,4.994168,5.005287,5.069492,5.034325,4.820029,4.892118,4.957539
A2_1392,1,6.947715,9.497762,12.13969,15.98977,19.42918,18.33918,14.84688,29.16118,50.52494,55.3555,58.66204,71.28954,61.04228,59.11834,56.03875,50.47703,49.41022,43.46488,1.388723,2.435368,3.251372,4.196532,4.828694,4.64909,3.840316,5.341544,5.906431,5.705045,5.589141,5.165965,5.190604,5.26008,5.196032,4.992155,5.068917,5.126943
A3_1392,1,7.140788,9.924332,12.78155,16.93736,20.67377,19.52033,15.71965,30.6417,52.45652,57.20158,60.27375,71.49482,62.14918,60.30785,57.19858,51.43881,50.32543,44.10634,1.470177,2.480397,3.278922,4.176396,4.77593,4.613883,3.870639,5.157525,5.513784,5.324648,5.240582,4.969536,5.010305,5.086428,5.02789,4.842589,4.929481,5.024003
A4_1392,1,7.033698,9.657666,12.32726,16.27307,19.75826,18.67409,15.06258,29.40026,50.49781,55.27036,58.39145,70.20909,60.70421,58.82404,55.73728,50.15275,49.0097,42.82489,1.422626,2.368456,3.116478,3.948367,4.49473,4.323576,3.625843,4.836693,5.267002,5.14181,5.082547,4.934193,4.878706,4.940156,4.853288,4.650369,4.705485,4.734179
A5_1392,1,7.02993,9.869971,12.75624,16.91993,20.61936,19.51314,15.90091,30.59362,51.60037,56.2974,59.46478,71.4325,62.19158,60.34702,57.27592,51.56963,50.47789,44.36177,1.46398,2.561501,3.383523,4.334557,4.987975,4.808936,4.036169,5.451008,5.952693,5.783884,5.703083,5.455623,5.394884,5.462753,5.385422,5.13938,5.209547,5.232309
A1_12185,1,5.924939,8.561315,10.90298,14.19903,16.32195,15.69405,14.5714,24.74348,36.0617,40.5605,44.45869,63.7756,57.50565,55.41417,52.24123,46.80166,45.70874,40.0744,1.356907,2.376018,3.083131,3.897776,4.420578,4.293757,3.931259,5.772691,7.101275,7.190003,7.233338,6.945565,6.384663,6.42115,6.302685,5.963547,6.012387,5.8856
A2_12185,1,6.338517,9.220559,11.69146,15.08994,17.24359,16.60637,15.40383,25.64733,36.87952,41.23629,45.0262,63.96001,57.68657,55.63601,52.43553,47.096,46.04105,40.52296,1.429114,2.380849,3.033165,3.7765,4.292008,4.149825,3.849246,5.408495,7.046504,7.065404,6.973996,6.149916,5.678407,5.72935,5.643791,5.409071,5.463508,5.432281
A3_12185,1,6.768292,9.662835,12.36104,16.25687,19.47519,18.54492,15.84303,29.47004,46.87729,51.58905,55.14408,70.36122,61.96933,60.04564,56.85551,51.22622,50.1947,44.56569,1.520271,2.433484,3.091552,3.895235,4.49917,4.316676,3.733774,5.363653,7.20403,7.159572,6.985026,6.052981,5.637152,5.681733,5.588199,5.314566,5.358867,5.28907
A4_12185,1,6.709691,9.563249,12.13595,15.73443,18.22423,17.47783,15.85715,26.60684,38.97537,43.18172,46.65841,63.67984,58.96043,56.99895,53.80719,48.34514,47.27185,41.67293,1.350021,2.237209,2.84649,3.558434,4.118954,3.975738,3.5859,5.184691,6.756723,6.691776,6.557581,5.553247,5.04601,5.114148,5.062974,4.915922,4.979744,5.017871
